DATASET_NAME,CONTAINER_NAME,FILE_PATH,FILE_NAME,SOURCE_SYSTEM_CODE,SOURCE_FEED_CODE,IS_ENABLED,IS_TRIGGER_FILE,ALLOW_RELOAD,ENTITY_CODE,DEPARTMENT_CODE,REGION,MARKET,IS_CLOUD_COPY,EXPECTED_STAGE_TIME,WAREHOUSE_SIZE,ALLOW_INFER_SCHEMA,TAGS
MurexSP_R329_LEG_MV_AP_EOD,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R329_LEG_MV_AP_EOD.csv,MurexSP,R329_LEG_MV,FALSE,FALSE,TRUE,MUSHK,ALL,HONG KONG,BO_HK,FALSE,15:58:41,,,
MurexSP_R329_LEG_MV_EM_EOD,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R329_LEG_MV_EM_EOD.csv,MurexSP,R329_LEG_MV,FALSE,FALSE,TRUE,MUSI,ALL,LONDON,BO_LN,FALSE,00:24:19,,,
MurexSP_R341_PURGED_TRADES_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R341_PURGED_TRADES_AM.csv,MurexSP,R341_PURGED_TRADES,FALSE,FALSE,TRUE,,,,,FALSE,02:02:39,,,
MurexSP_R341_PURGED_TRADES_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R341_PURGED_TRADES_AP.csv,MurexSP,R341_PURGED_TRADES,FALSE,FALSE,TRUE,,,,,FALSE,15:59:13,,,
MurexSP_R341_PURGED_TRADES_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R341_PURGED_TRADES_EM.csv,MurexSP,R341_PURGED_TRADES,FALSE,FALSE,TRUE,,,,,FALSE,00:22:56,,,
MurexSP_R343_FUNGIBLE_PROD_POS_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R343_FUNGIBLE_PROD_POS_AM.csv,MurexSP,R343_FUNGIBLE_PROD_POS,FALSE,FALSE,TRUE,,,,,FALSE,01:56:02,,,
MurexSP_R343_FUNGIBLE_PROD_POS_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R343_FUNGIBLE_PROD_POS_AP.csv,MurexSP,R343_FUNGIBLE_PROD_POS,FALSE,FALSE,TRUE,,,,,FALSE,16:31:57,,,
MurexSP_R343_FUNGIBLE_PROD_POS_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R343_FUNGIBLE_PROD_POS_EM.csv,MurexSP,R343_FUNGIBLE_PROD_POS,FALSE,FALSE,TRUE,,,,,FALSE,22:51:29,,,
MurexSP_R344_CCY_MV_AM_EMV,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R344_CCY_MV_AM_EMV.csv,MurexSP,R344_CCY_MV,FALSE,FALSE,TRUE,,,,,FALSE,03:03:19,,,
MurexSP_R344_CCY_MV_AM_EOD,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R344_CCY_MV_AM_EOD.csv,MurexSP,R344_CCY_MV,FALSE,FALSE,TRUE,,,,,FALSE,02:03:17,,,
MurexSP_R344_CCY_MV_AP_EMV,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R344_CCY_MV_AP_EMV.csv,MurexSP,R344_CCY_MV,FALSE,FALSE,TRUE,,,,,FALSE,02:45:00,,,
MurexSP_R344_CCY_MV_EM_EOD,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R344_CCY_MV_EM_EOD.csv,MurexSP,R344_CCY_MV,FALSE,FALSE,TRUE,,,,,FALSE,00:27:43,,,
MurexSP_R348_HOLDING_SEC_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R348_HOLDING_SEC_AP.csv,MurexSP,R348_HOLDING_SEC,FALSE,FALSE,TRUE,,,,,FALSE,16:31:07,,,
MurexSP_R348_HOLDING_SEC_REG_AM,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R348_HOLDING_SEC_REG_AM.csv,MurexSP,R348_HOLDING_SEC_REG,TRUE,FALSE,TRUE,MUSUSA,ALL,NEW YORK,BO_NY,TRUE,02:10:19,,,#sensitivity
MurexSP_R348_HOLDING_SEC_REG_AP,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R348_HOLDING_SEC_REG_AP.csv,MurexSP,R348_HOLDING_SEC_REG,TRUE,FALSE,TRUE,MUSHK,ALL,HONG KONG,BO_HK,TRUE,16:31:07,,,#sensitivity
MurexSP_R348_HOLDING_SEC_REG_EM,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R348_HOLDING_SEC_REG_EM.csv,MurexSP,R348_HOLDING_SEC_REG,TRUE,FALSE,TRUE,MUSI,ALL,LONDON,BO_LN,TRUE,00:29:34,,,#sensitivity
MurexSP_R349_DW_TRADE_DELTA_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R349_DW_TRADE_DELTA_AM.csv,MurexSP,R349_DW_TRADE_DELTA,FALSE,FALSE,TRUE,MUSUSA,ALL,NEW YORK,BO_NY,TRUE,01:15:46,,,
MurexSP_R349_DW_TRADE_DELTA_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R349_DW_TRADE_DELTA_AP.csv,MurexSP,R349_DW_TRADE_DELTA,FALSE,FALSE,TRUE,MUSHK,ALL,HONG KONG,BO_HK,TRUE,15:55:03,,,
MurexSP_R349_DW_TRADE_DELTA_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R349_DW_TRADE_DELTA_EM.csv,MurexSP,R349_DW_TRADE_DELTA,FALSE,FALSE,TRUE,MUSI,ALL,LONDON,BO_LN,TRUE,22:27:51,,,
MurexSP_R350_DW_DETAILS_DELTA_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R350_DW_DETAILS_DELTA_AM.csv,MurexSP,R350_DW_Details_Delta,FALSE,FALSE,TRUE,MUSUSA,ALL,NEW YORK,BO_NY,TRUE,01:16:16,,,
MurexSP_R350_DW_DETAILS_DELTA_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R350_DW_DETAILS_DELTA_AP.csv,MurexSP,R350_DW_Details_Delta,FALSE,FALSE,TRUE,MUSHK,ALL,HONG KONG,BO_HK,TRUE,15:55:42,,,
MurexSP_R350_DW_DETAILS_DELTA_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R350_DW_DETAILS_DELTA_EM.csv,MurexSP,R350_DW_Details_Delta,FALSE,FALSE,TRUE,MUSI,ALL,LONDON,BO_LN,TRUE,22:28:43,,,
MurexSP_R430_INFLATION_SEASONALITY_AM,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R430_INFLATION_SEASONALITY_AM.csv,MurexSP,R430_INFLATION_SEASONALITY,TRUE,FALSE,TRUE,MUSI,ALL,NEW YORK,NONE,TRUE,01:14:01,,,#sensitivity
MurexSP_R430_INFLATION_SEASONALITY_AP,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R430_INFLATION_SEASONALITY_AP.csv,MurexSP,R430_INFLATION_SEASONALITY,TRUE,FALSE,TRUE,MUSI,ALL,HONG KONG,NONE,TRUE,15:56:48,,,#sensitivity
MurexSP_R430_INFLATION_SEASONALITY_EM,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R430_INFLATION_SEASONALITY_EM.csv,MurexSP,R430_INFLATION_SEASONALITY,TRUE,FALSE,TRUE,MUSI,ALL,LONDON,NONE,TRUE,00:03:38,,,#sensitivity
MurexSP_R439_MW_CTP_UDF_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R439_MW_CTP_UDF_AM.csv,MurexSP,R439_MW_CTP_UDF,FALSE,FALSE,TRUE,,,,,FALSE,02:09:48,,,
MurexSP_R439_MW_CTP_UDF_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R439_MW_CTP_UDF_AP.csv,MurexSP,R439_MW_CTP_UDF,FALSE,FALSE,TRUE,,,,,FALSE,16:31:30,,,
MurexSP_R439_MW_CTP_UDF_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R439_MW_CTP_UDF_EM.csv,MurexSP,R439_MW_CTP_UDF,FALSE,FALSE,TRUE,,,,,FALSE,00:23:54,,,
MurexSP_R449_BACKTEST_T0_ALL,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R449_BACKTEST_T0_ALL.csv,MurexSP,R449_BACKTEST_ALL,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,03:12:57,,,
MurexSP_R449_BACKTEST_TX_ALL,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R449_BACKTEST_TX_ALL.csv,MurexSP,R449_BACKTEST_ALL,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,03:13:42,,,
MurexSP_R474_EU_BENCHMARK_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R474_EU_BENCHMARK_AM.csv,MurexSP,R474_EU_Benchmark,FALSE,FALSE,TRUE,,,,,FALSE,02:10:03,,,
MurexSP_R474_EU_BENCHMARK_AP,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R474_EU_BENCHMARK_AP.csv,MurexSP,R474_EU_Benchmark,FALSE,FALSE,TRUE,,,,,FALSE,16:31:02,,,
MurexSP_R474_EU_BENCHMARK_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R474_EU_BENCHMARK_EM.csv,MurexSP,R474_EU_Benchmark,FALSE,FALSE,TRUE,,,,,FALSE,00:26:22,,,
MurexSP_R500_EQUITY_BASKETS,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R500_EQUITY_BASKETS.csv,MurexSP,R500_EQUITY_BASKETS,FALSE,FALSE,TRUE,MUSUSA,ALL,NEW YORK,NONE,FALSE,02:09:41,,,
MurexSP_R524_DT_CAPFLOOR_MUSEU,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R524_DT_CAPFLOOR_MUSEU.csv,MurexSP,R524_DT_CAPFLOOR,FALSE,FALSE,TRUE,,,,,FALSE,21:21:37,,,
MurexSP_R653_FLEX_COUPONS_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R653_FLEX_COUPONS_AM.csv,MurexSP,R653_FLEX_COUPONS,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,00:59:00,,,
MurexSP_R653_FLEX_COUPONS_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R653_FLEX_COUPONS_EM.csv,MurexSP,R653_FLEX_COUPONS,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,22:47:00,,,
MurexSP_R654_FLEX_UNDERLY_AM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R654_FLEX_UNDERLY_AM.csv,MurexSP,R654_FLEX_UNDERLY,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,00:59:00,,,
MurexSP_R654_FLEX_UNDERLY_EM,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,R654_FLEX_UNDERLY_EM.csv,MurexSP,R654_FLEX_UNDERLY,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,22:47:00,,,
MurexSP_REC_LOAN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,REC_LOAN.csv,MurexSP,REC_LOAN,FALSE,FALSE,TRUE,,,,,FALSE,05:38:22,,,
MurexSP_Raptor_sw_ctp,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,Raptor_sw_ctp.csv,MurexSP,raptor_sw_ctp,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,05:33:26,,,
MurexSP_SECURITY_PRICES_ALL,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,SECURITY_PRICES_ALL.csv,MurexSP,SECURITY_PRICES_ALL,FALSE,FALSE,TRUE,MUSI,ALL,LONDON,BO_LN,FALSE,21:20:24,,,
MurexSP_SP_FUT_OPT_POS,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,SP_FUT_OPT_POS.csv,MurexSP,SP_FUT_OPT_POS,FALSE,FALSE,TRUE,,,,,FALSE,,,,
MurexSP_SP_FUT_OPT_POS211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,SP_FUT_OPT_POS211.csv,MurexSP,SP_FUT_OPT_POS211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,22:28:32,,,
MurexSP_SP_FUT_OPT_TRD211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,SP_FUT_OPT_TRD211.csv,MurexSP,SP_FUT_OPT_TRD211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,22:28:33,,,
MurexSP_SP_INS_STATICS,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,SP_INS_STATICS.csv,MurexSP,SP_INS_STATICS,FALSE,FALSE,TRUE,,,,,FALSE,22:28:32,,,
MurexSP_STRATEGY,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,STRATEGY.csv,MurexSP,STRATEGY,FALSE,FALSE,TRUE,,,,,FALSE,02:32:07,,,
MurexSP_Securities_Prices_All_Murex_HK,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,Securities_Prices_All_Murex_HK.csv,MurexSP,SECURITY_PRICES_ALL31,FALSE,FALSE,TRUE,MUSHK,ALL,HONG KONG,BO_HK,FALSE,14:49:45,,,
MurexSP_Securities_Prices_All_Murex_LN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,Securities_Prices_All_Murex_LN.csv,MurexSP,SECURITY_PRICES_ALL31,FALSE,FALSE,TRUE,MUSI,ALL,LONDON,BO_LN,FALSE,20:24:19,,,
MurexSP_Securities_Prices_All_Murex_US,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,Securities_Prices_All_Murex_US.csv,MurexSP,SECURITY_PRICES_ALL31,FALSE,FALSE,TRUE,MUSUSA,ALL,NEW YORK,BO_US,FALSE,23:55:05,,,
MurexSP_bktDates,raptordata,/sensis/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,bktDates.csv,MurexSP,bktDates,TRUE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,01:21:33,,,#sensitivity
MurexSP_cds_trades,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,cds_trades.csv,MurexSP,cds_trades,FALSE,FALSE,TRUE,,,,,FALSE,02:17:35,,,
MurexSP_dw_details,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,dw_details.csv,MurexSP,DW_Details,FALSE,FALSE,TRUE,,,,,FALSE,03:01:19,,,
MurexSP_dw_details211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,dw_details211.csv,MurexSP,DW_Details211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,01:57:31,,,
MurexSP_dw_details_delta211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,dw_details_delta211.csv,MurexSP,DW_Details_Delta211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,00:21:00,,,
MurexSP_dw_flow_estim211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,dw_flow_estim211.csv,MurexSP,DW_Flow_Estim,FALSE,FALSE,TRUE,,,,,FALSE,01:53:15,,,
MurexSP_dw_trades211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,dw_trades211.csv,MurexSP,DW_Trades211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,01:35:39,,,
MurexSP_dw_trades_delta,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,dw_trades_delta.csv,MurexSP,dw_trades_delta,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,00:39:29,,,
MurexSP_dwny_details,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,dwny_details.csv,MurexSP,DW_Details_MUSUSA,FALSE,FALSE,TRUE,,,,,FALSE,02:48:57,,,
MurexSP_ir_futures_and_options,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,ir_futures_and_options.csv,MurexSP,ir_futures_and_options,FALSE,FALSE,TRUE,,,,,FALSE,15:30:13,,,
MurexSP_ir_futures_and_options31,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,ir_futures_and_options31.csv,MurexSP,ir_futures_and_options31,FALSE,FALSE,TRUE,,,,,FALSE,02:17:20,,,
MurexSP_musi_bondpvs,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,musi_bondpvs.csv,MurexSP,musi_bondpvs,FALSE,FALSE,TRUE,,,,,FALSE,23:47:16,,,
MurexSP_pvo_bondpvs_strat,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,pvo_bondpvs_strat.csv,MurexSP,pvo_bondpvs_strat,FALSE,FALSE,TRUE,,,,,FALSE,01:10:00,,,
MurexSP_pvo_bondpvs_strat211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,pvo_bondpvs_strat211.csv,MurexSP,pvo_bondpvs_strat211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,TRUE,23:20:41,,,
MurexSP_pvo_bondpvs_strat_ny,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,pvo_bondpvs_strat_ny.csv,MurexSP,pvo_bondpvs_strat,FALSE,FALSE,TRUE,,,,,FALSE,01:10:00,,,
MurexSP_pvo_creditpvs_strat,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,pvo_creditpvs_strat.csv,MurexSP,pvo_creditpvs_strat,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,22:18:34,,,
MurexSP_repo_coll,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,repo_coll.csv,MurexSP,repo_coll,FALSE,FALSE,TRUE,,,,,FALSE,05:38:45,,,
MurexSP_riskAswp,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskAswp.csv,MurexSP,riskAswp,FALSE,FALSE,TRUE,,,,,FALSE,03:01:25,,,
MurexSP_riskAswp211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskAswp211.csv,MurexSP,riskAswp211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,00:59:43,,,
MurexSP_riskasw_all_pos,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskasw_all_pos.csv,MurexSP,riskAsw_pos,FALSE,FALSE,TRUE,,,,,FALSE,03:01:25,,,
MurexSP_riskasw_pos_NY,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskasw_pos_NY.csv,MurexSP,riskAsw_pos,FALSE,FALSE,TRUE,,,,,FALSE,03:01:25,,,
MurexSP_riskir_all_pos,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskir_all_pos.csv,MurexSP,riskir_pos,FALSE,FALSE,TRUE,,,,,FALSE,01:47:31,,,
MurexSP_riskir_pos_NY,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskir_pos_NY.csv,MurexSP,riskir_pos,FALSE,FALSE,TRUE,,,,,FALSE,01:26:11,,,
MurexSP_riskvol211,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskvol211.csv,MurexSP,riskVol211,FALSE,FALSE,TRUE,MUSI,ALL,NONE,NONE,FALSE,01:21:33,,,
MurexSP_riskvol_NY,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskvol_NY.csv,MurexSP,riskVol,FALSE,FALSE,TRUE,,,,,FALSE,01:16:43,,,
MurexSP_riskvol_all,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskvol_all.csv,MurexSP,riskVol,FALSE,FALSE,TRUE,,,,,FALSE,01:24:12,,,
MurexSP_riskvol_all_pos,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskvol_all_pos.csv,MurexSP,riskVol_pos,FALSE,FALSE,TRUE,,,,,FALSE,01:16:44,,,
MurexSP_riskvol_pos_NY,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,riskvol_pos_NY.csv,MurexSP,riskVol_pos,FALSE,FALSE,TRUE,,,,,FALSE,01:16:44,,,
Murexsp_credit_curve,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,credit_curve.csv,Murexsp,credit_curve,FALSE,FALSE,TRUE,,,,,FALSE,20:45:31,,,
Murexsp_credit_curve_murex_HK,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,credit_curve_murex_HK.csv,Murexsp,credit_curve_murex,FALSE,FALSE,TRUE,,,,,FALSE,14:26:34,,,
Murexsp_credit_curve_murex_LN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,credit_curve_murex_LN.csv,Murexsp,credit_curve_murex,FALSE,FALSE,TRUE,,,,,FALSE,19:59:38,,,
Murexsp_credit_curve_murex_US,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,credit_curve_murex_US.csv,Murexsp,credit_curve_murex,FALSE,FALSE,TRUE,,,,,FALSE,23:32:08,,,
Murexsp_inflation_seasonality,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,inflation_seasonality.csv,Murexsp,inflation_seasonality,FALSE,FALSE,TRUE,,,,,FALSE,20:57:27,,,
Murexsp_inflation_seasonality_murex_HK,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,inflation_seasonality_murex_HK.csv,Murexsp,inflation_seasonality_murex,FALSE,FALSE,TRUE,,,,,FALSE,14:27:00,,,
Murexsp_inflation_seasonality_murex_LN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,inflation_seasonality_murex_LN.csv,Murexsp,inflation_seasonality_murex,FALSE,FALSE,TRUE,,,,,FALSE,20:00:05,,,
Murexsp_inflation_seasonality_murex_US,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,inflation_seasonality_murex_US.csv,Murexsp,inflation_seasonality_murex,FALSE,FALSE,TRUE,,,,,FALSE,23:32:33,,,
Murexsp_murex871M,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,murex871M.csv,Murexsp,murex871M,FALSE,FALSE,TRUE,,,,,FALSE,00:41:39,,,
Murexsp_rate_cap_smile,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_smile.csv,Murexsp,rate_cap_smile,FALSE,FALSE,TRUE,,,,,FALSE,19:54:35,,,
Murexsp_rate_cap_smile_murex_HK,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_smile_murex_HK.csv,Murexsp,rate_cap_smile_murex,FALSE,FALSE,TRUE,,,,,FALSE,14:21:07,,,
Murexsp_rate_cap_smile_murex_LN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_smile_murex_LN.csv,Murexsp,rate_cap_smile_murex,FALSE,FALSE,TRUE,,,,,FALSE,19:53:25,,,
Murexsp_rate_cap_smile_murex_US,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_smile_murex_US.csv,Murexsp,rate_cap_smile_murex,FALSE,FALSE,TRUE,,,,,FALSE,23:26:50,,,
Murexsp_rate_cap_vol,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_vol.csv,Murexsp,rate_cap_vol,FALSE,FALSE,TRUE,,,,,FALSE,19:52:48,,,
Murexsp_rate_cap_vol_murex_HK,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_vol_murex_HK.csv,Murexsp,rate_cap_vol_murex,FALSE,FALSE,TRUE,,,,,FALSE,14:21:10,,,
Murexsp_rate_cap_vol_murex_LN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_vol_murex_LN.csv,Murexsp,rate_cap_vol_murex,FALSE,FALSE,TRUE,,,,,FALSE,19:53:33,,,
Murexsp_rate_cap_vol_murex_US,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_cap_vol_murex_US.csv,Murexsp,rate_cap_vol_murex,FALSE,FALSE,TRUE,,,,,FALSE,23:26:58,,,
Murexsp_rate_curve,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_curve.csv,Murexsp,rate_curve,FALSE,FALSE,TRUE,,,,,FALSE,19:56:10,,,
Murexsp_rate_curve_murex_HK,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_curve_murex_HK.csv,Murexsp,rate_curve_murex,FALSE,FALSE,TRUE,,,,,FALSE,14:35:24,,,
Murexsp_rate_curve_murex_LN,raptordata,/hd_input/data/|:YYYY:|/|:YYYYMM:|/|:YYYYMMDD:|/,rate_curve_murex_LN.csv,Murexsp,rate_curve_murex,FALSE,FALSE,TRUE,,,,,FALSE,20:09:19,,,
