SOURCE_SYSTEM_CODE,SOURCE_FEED_CODE,SOURCE_FIELD_NAME,TARGET_FIELD_NAME,FIELD_ORDINAL,DATA_TYPE_NAME,DATA_TYPE_LENGTH,DATA_TYPE_PRECISION,DATA_TYPE_SCALE,IS_IN_SOURCE,IS_IN_TARGET,IS_DELETED,DERIVED_EXPRESSION
Bloomberg,BondStatic,FieldValue,FIELD_VALUE,4,VARCHAR,20000,0,0,TRUE,TRUE,FALSE,
Bloomberg,BondStatic,MarketCode,MARKET_CODE,5,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,IGNORE1,IGNORE1,1,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,IGNORE2,IGNORE2,2,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,IGNORE3,IGNORE3,3,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ID_CUSIP,ID_CUSIP,4,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,SECURITY_DES,SECURITY_DES,5,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ID_ISIN,ID_ISIN,6,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ID_BB_GLOBAL,ID_BB_GLOBAL,7,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,COUNTRY,COUNTRY,8,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ID_SEDOL1,ID_SEDOL1,9,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ID_BB_UNIQUE,ID_BB_UNIQUE,10,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ID_BB_COMPANY,ID_BB_COMPANY,11,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,LEGAL_ENTITY_IDENTIFIER,LEGAL_ENTITY_IDENTIFIER,12,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,IS_COVERED,IS_COVERED,13,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ISSUER,ISSUER,14,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,ISSUER_INDUSTRY,ISSUER_INDUSTRY,15,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,BOND_CLASSIFICATION_NAME,BOND_CLASSIFICATION_NAME,16,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,COLLAT_TYP,COLLAT_TYP,17,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,IS_REG_S,IS_REG_S,18,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,144A_FLAG,144_A_FLAG,19,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,IS_ACCRED_INV,IS_ACCRED_INV,20,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,PROSPECTUS,PROSPECTUS,21,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_RULE_CVRD_FD_LOGIC_IND,VOLCKER_RULE_CVRD_FD_LOGIC_IND,22,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_RULE_INDICATIVE_CVRD_FD,VOLCKER_RULE_INDICATIVE_CVRD_FD,23,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_RULE_LANGUAGE_INDICATOR,VOLCKER_RULE_LANGUAGE_INDICATOR,24,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_RULE_INV_CO_ACT_EXEMPT,VOLCKER_RULE_INV_CO_ACT_EXEMPT,25,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_RULE_IND_OWNER_INT,VOLCKER_RULE_IND_OWNER_INT,26,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_RULE_CVD_F_EXCLUSION_TYP,VOLCKER_RULE_CVD_F_EXCLUSION_TYP,27,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_QUALIFIED_COLLATERAL,VOLCKER_QUALIFIED_COLLATERAL,28,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,corp_volcker_cb,VOLCKER_RULE_SECS_BKT_INDICATOR,VOLCKER_RULE_SECS_BKT_INDICATOR,29,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,EquityStatic,SecurityId,SECURITY_ID,2,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,EquityStatic,FieldName,FIELD_NAME,3,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,EquityStatic,FieldValue,FIELD_VALUE,4,VARCHAR,20000,0,0,TRUE,TRUE,FALSE,
Bloomberg,EquityStatic,MarketCode,MARKET_CODE,5,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,IGNORE1,IGNORE1,1,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,IGNORE2,IGNORE2,2,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,IGNORE3,IGNORE3,3,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,ID_CUSIP,ID_CUSIP,4,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,SECURITY_DES,SECURITY_DES,5,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,ID_ISIN,ID_ISIN,6,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,ID_BB_GLOBAL,ID_BB_GLOBAL,7,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,COUNTRY,COUNTRY,8,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,ID_SEDOL1,ID_SEDOL1,9,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,ID_BB_UNIQUE,ID_BB_UNIQUE,10,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,ID_BB_COMPANY,ID_BB_COMPANY,11,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,LEGAL_ENTITY_IDENTIFIER,LEGAL_ENTITY_IDENTIFIER,12,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,PRIMARY_EXCHANGE_NAME,PRIMARY_EXCHANGE_NAME,13,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,EQY_PRIM_EXCH_SHRT,EQY_PRIM_EXCH_SHRT,14,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,FUND_EURO_DIRECT_UCITS,FUND_EURO_DIRECT_UCITS,15,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,CNTRY_ISSUE_ISO,CNTRY_ISSUE_ISO,16,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,PX_LAST,PX_LAST,17,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,CRNCY,CRNCY,18,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,144A_FLAG,144_A_FLAG,19,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,FUND_MIN_INVEST_SHARES,FUND_MIN_INVEST_SHARES,20,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,FUND_MIN_INVEST,FUND_MIN_INVEST,21,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,PX_MIN_LIMIT,PX_MIN_LIMIT,22,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,VOLCKER_RULE_CVRD_FD_LOGIC_IND,VOLCKER_RULE_CVRD_FD_LOGIC_IND,23,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,VOLCKER_DESIGNATED_NON_US_MARKET,VOLCKER_DESIGNATED_NON_US_MARKET,24,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,equity_volcker_etp,VOLCKER_INSTITUTIONAL_STOCK_EXCH,VOLCKER_INSTITUTIONAL_STOCK_EXCH,25,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_BondStatic,Id,SECURITY_ID,1,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_BondStatic,Type,TYPE,2,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_BondStatic,Key,FIELD_NAME,3,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_BondStatic,Value,FIELD_VALUE,4,VARCHAR,20000,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_EquityStatic,Id,SECURITY_ID,1,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_EquityStatic,Type,TYPE,2,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_EquityStatic,Key,FIELD_NAME,3,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_EquityStatic,Value,FIELD_VALUE,4,VARCHAR,20000,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_OrganisationStatic,Id,SECURITY_ID,1,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_OrganisationStatic,Type,TYPE,2,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_OrganisationStatic,Key,FIELD_NAME,3,VARCHAR,500,0,0,TRUE,TRUE,FALSE,
Bloomberg,InstrumentResponse_OrganisationStatic,Value,FIELD_VALUE,4,VARCHAR,20000,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,TransactionNumber,TRANSACTION_NUMBER,1,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,SecurityDescription,SECURITY_DESCRIPTION,2,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,BuySellCoverShortFlag,BUY_SELL_COVER_SHORT_FLAG,3,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,SystemTradeDate,SYSTEM_TRADE_DATE,4,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,Security Currency ISO Code,SECURITY_CURRENCY_ISO_CODE,5,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,TradeAmount,TRADE_AMOUNT,6,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,TraderName,TRADER_NAME,7,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,Price,PRICE,8,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,SecurityIdentifier,SECURITY_IDENTIFIER,9,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,TransactionCost5Code,TRANSACTION_COST5_CODE,10,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,TransactionCost5Amount,TRANSACTION_COST5_AMOUNT,11,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,SalespersonName,SALESPERSON_NAME,12,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,TransactionCost1Amount,TRANSACTION_COST1_AMOUNT,13,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,ExecutionVenueMICCode,EXECUTION_VENUE_MIC_CODE,14,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,LongNote4,LONG_NOTE4,15,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,CustomerAccountTrader,CUSTOMER_ACCOUNT_TRADER,16,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,MIWAVE,TransactionType,TRANSACTION_TYPE,17,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,IGNORE1,IGNORE1,1,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,IGNORE2,IGNORE2,2,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,IGNORE3,IGNORE3,3,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,ID_CUSIP,ID_CUSIP,4,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,SECURITY_DES,SECURITY_DES,5,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,ID_ISIN,ID_ISIN,6,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,ID_BB_GLOBAL,ID_BB_GLOBAL,7,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,ID_SEDOL1,ID_SEDOL1,8,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,ID_BB_UNIQUE,ID_BB_UNIQUE,9,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,ID_BB_COMPANY,ID_BB_COMPANY,10,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,LEGAL_ENTITY_IDENTIFIER,LEGAL_ENTITY_IDENTIFIER,11,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,COUNTRY,COUNTRY,12,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,DELIVERY_TYP,DELIVERY_TYP,13,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,SEC_REGISTERED_SECURITY,SEC_REGISTERED_SECURITY,14,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,LINKED_BONDS_IND,LINKED_BONDS_IND,15,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,IS_REG_S,IS_REG_S,16,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,144A_FLAG,144_A_FLAG,17,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,IS_ACCRED_INV,IS_ACCRED_INV,18,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,3C7_INDICATOR,3_C7_INDICATOR,19,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,PROSPECTUS,PROSPECTUS,20,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,MTG_DEAL_TYP,MTG_DEAL_TYP,21,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,MTG_COLLAT_TYP,MTG_COLLAT_TYP,22,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,SECURITY_TYP,SECURITY_TYP,23,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,SECURITY_TYP2,SECURITY_TYP2,24,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,MTG_ORIG_AMT,MTG_ORIG_AMT,25,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,AMT_OUTSTANDING,AMT_OUTSTANDING,26,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,MTG_DEAL_ORIG_FACE,MTG_DEAL_ORIG_FACE,27,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,MTG_DEAL_CUR_COLLAT_AMT,MTG_DEAL_CUR_COLLAT_AMT,28,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,DEAL_CUR_TOTAL_BOND_AMT,DEAL_CUR_TOTAL_BOND_AMT,29,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,VOLCKER_RULE_CVRD_FD_LOGIC_IND,VOLCKER_RULE_CVRD_FD_LOGIC_IND,30,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,VOLCKER_RULE_INDICATIVE_CVRD_FD,VOLCKER_RULE_INDICATIVE_CVRD_FD,31,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,VOLCKER_RULE_LANGUAGE_INDICATOR,VOLCKER_RULE_LANGUAGE_INDICATOR,32,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,VOLCKER_RULE_INV_CO_ACT_EXEMPT,VOLCKER_RULE_INV_CO_ACT_EXEMPT,33,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,VOLCKER_RULE_IND_OWNER_INT,VOLCKER_RULE_IND_OWNER_INT,34,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,VOLCKER_RULE_CVD_F_EXCLUSION_TYP,VOLCKER_RULE_CVD_F_EXCLUSION_TYP,35,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_cdo,VOLCKER_RULE_SECS_BKT_INDICATOR,VOLCKER_RULE_SECS_BKT_INDICATOR,36,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,IGNORE1,IGNORE1,1,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,IGNORE2,IGNORE2,2,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,IGNORE3,IGNORE3,3,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,ID_CUSIP,ID_CUSIP,4,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,SECURITY_DES,SECURITY_DES,5,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,ID_ISIN,ID_ISIN,6,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,ID_BB_GLOBAL,ID_BB_GLOBAL,7,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,ID_SEDOL1,ID_SEDOL1,8,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,ID_BB_UNIQUE,ID_BB_UNIQUE,9,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,ID_BB_COMPANY,ID_BB_COMPANY,10,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,LEGAL_ENTITY_IDENTIFIER,LEGAL_ENTITY_IDENTIFIER,11,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,COUNTRY,COUNTRY,12,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,DELIVERY_TYP,DELIVERY_TYP,13,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,SEC_REGISTERED_SECURITY,SEC_REGISTERED_SECURITY,14,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,LINKED_BONDS_IND,LINKED_BONDS_IND,15,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,IS_REG_S,IS_REG_S,16,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,144A_FLAG,144_A_FLAG,17,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,IS_ACCRED_INV,IS_ACCRED_INV,18,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,3C7_INDICATOR,3_C7_INDICATOR,19,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,PROSPECTUS,PROSPECTUS,20,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,MTG_DEAL_TYP,MTG_DEAL_TYP,21,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,MTG_COLLAT_TYP,MTG_COLLAT_TYP,22,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,SECURITY_TYP,SECURITY_TYP,23,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,SECURITY_TYP2,SECURITY_TYP2,24,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_CVRD_FD_LOGIC_IND,VOLCKER_RULE_CVRD_FD_LOGIC_IND,25,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_INDICATIVE_CVRD_FD,VOLCKER_RULE_INDICATIVE_CVRD_FD,26,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_LANGUAGE_INDICATOR,VOLCKER_RULE_LANGUAGE_INDICATOR,27,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_INV_CO_ACT_EXEMPT,VOLCKER_RULE_INV_CO_ACT_EXEMPT,28,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_IND_OWNER_INT,VOLCKER_RULE_IND_OWNER_INT,29,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_CVD_F_EXCLUSION_TYP,VOLCKER_RULE_CVD_F_EXCLUSION_TYP,30,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_SECS_BKT_INDICATOR,VOLCKER_RULE_SECS_BKT_INDICATOR,31,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_RESECURITIZED_FLAG,VOLCKER_RULE_RESECURITIZED_FLAG,32,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_SYNTHETIC_FLAG,VOLCKER_RULE_SYNTHETIC_FLAG,33,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_TRANCHE_ORIG_FC_VAL,VOLCKER_RULE_TRANCHE_ORIG_FC_VAL,34,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_TRANCHE_CURR_FC_VAL,VOLCKER_RULE_TRANCHE_CURR_FC_VAL,35,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_DEAL_ORIG_FACE_VAL,VOLCKER_RULE_DEAL_ORIG_FACE_VAL,36,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_DEAL_CURR_FACE_VAL,VOLCKER_RULE_DEAL_CURR_FACE_VAL,37,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_DEAL_ORIG_ASSET_FACE_VAL,VOLCKER_DEAL_ORIG_ASSET_FACE_VAL,38,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_DEAL_CUR_ASSET_FACE_VAL,VOLCKER_DEAL_CUR_ASSET_FACE_VAL,39,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_TRANCHE_DETACH_POINT,VOLCKER_TRANCHE_DETACH_POINT,40,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_TRANCHE_ATTACH_POINT,VOLCKER_TRANCHE_ATTACH_POINT,41,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_CLO_COLLATERAL_TYPE,VOLCKER_RULE_CLO_COLLATERAL_TYPE,42,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_CLO_TRANCHE_TYPE,VOLCKER_RULE_CLO_TRANCHE_TYPE,43,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_clo,VOLCKER_RULE_CLO_AS_OF_DATE,VOLCKER_RULE_CLO_AS_OF_DATE,44,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,IGNORE1,IGNORE1,1,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,IGNORE2,IGNORE2,2,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,IGNORE3,IGNORE3,3,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,ID_CUSIP,ID_CUSIP,4,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,SECURITY_DES,SECURITY_DES,5,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,ID_ISIN,ID_ISIN,6,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,ID_BB_GLOBAL,ID_BB_GLOBAL,7,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,ID_SEDOL1,ID_SEDOL1,8,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,ID_BB_UNIQUE,ID_BB_UNIQUE,9,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
Bloomberg,mtge_volcker_securitized,ID_BB_COMPANY,ID_BB_COMPANY,10,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
